win;winner;loser;diff_h;diff_w;diff_r;diff_byear
0;Tai Tuivasa;Augusto Sakai;-1.0;-1;-2;1.8535630437312196
0;Bruno Silva;Jordan Wright;-10.0;-60;-12;-1.5606069939834493
0;Khalil Rountree Jr.;Karl Roberson;-0.0;20;2;-0.6023395415374717
0;Drew Dober;Terrance McKinney;-2.0;0;-3;-5.905665414074211
0;Alex Pereira;Bruno Silva;12.0;60;14;-2.691362587869703
0;Andre Muniz;Eryk Anders;-0.0;0;3;2.8282579382191284
0;Erin Blanchfield;Miranda Maverick;1.0;0;1;1.8398735086962772
0;Ryan Hall;Darrick Minner;3.0;0;1;-5.177382150215268
0;Matthew Semelsberger;AJ Fletcher;3.0;0;8;-4.23828004681821
0;JJ Aldrich;Gillian Robertson;-0.0;0;4;-2.6283907267089672
0;Javid Basharat;Trevin Jones;2.0;0;-1;5.092507032998625
0;Tony Kelley;Randy Costa;-0.0;0;-3;-7.455320780029706
0;Gillian Robertson;Priscila Cachoeira;-2.0;0;-2;6.740727051205706
0;Damon Jackson;Kamuela Kirk;1.0;0;-4;-5.678419132494165
0;Miranda Maverick;Sabina Mazo;-4.0;0;-5;0.26831488668487374
0;Cody Brundage;Dalcha Lungiambula;4.0;0;-4;6.792747284338487
0;Guido Cannetti;Kris Moutinho;-1.0;0;0;-12.64091665126594
0;Azamat Murzakanov;Tafon Nchukwi;-2.0;20;-6;-5.505930991053889
0;Curtis Blaydes;Chris Daukaus;1.0;15;4;1.3990704805711274
0;Alexa Grasso;Joanne Wood;-1.0;0;1;7.627808921469982
0;Bryan Barberena;Matt Brown;-0.0;0;-3;8.309547766210121
0;Kai Kara-France;Askar Askarov;-2.0;0;2;0.4599683771740693
0;Neil Magny;Max Griffin;4.0;0;4;1.6755990882769667
0;Marc Diakiese;Viacheslav Borshchev;-1.0;0;4;1.1855137340260238
0;Sara McMann;Karol Rosa;1.0;0;-1;-14.264495506410125
0;Chris Gutierrez;Batgerel Danaa;2.0;0;-3;1.7988049035914495
0;Aliaskhab Khizriev;Denis Tiuliulin;-4.0;0;-3;2.269724908793473
0;Manon Fiorot;Jennifer Maia;3.0;0;1;1.3662155964872653
0;Matheus Nicolau;David Dvorak;1.0;0;-2;0.5886500065025292
0;Luis Saldana;Bruno Souza;1.0;0;3;-5.108934475040555
0;Tom Aspinall;Alexander Volkov;-2.0;6;-2;4.462788421391267
0;Arnold Allen;Dan Hooker;-4.0;0;-5;3.9398481830564624
0;Paddy Pimblett;Kazula Vargas;2.0;0;2;9.385545219956605
0;Gunnar Nelson;Takashi Sato;1.0;0;-1;-1.8645146717591736
0;Molly McCann;Luana Carolina;-2.0;0;-7;-3.1047865459249677
0;Ilia Topuria;Jai Herbert;-6.0;0;-8;8.692854747188512
0;Makwan Amirkhani;Mike Grundy;3.0;0;0;1.8480872297172426
0;Sergei Pavlovich;Shamil Abdurakhimov;-0.0;22;8;10.69426476929711
0;Paul Craig;Nikita Krylov;-0.0;0;-1;-4.276610744916049
0;Jack Shore;Timur Valiev;2.0;0;4;5.048700520886808
0;Elise Reed;Cory McKenna;-0.0;0;5;-6.595617979835315
0;Muhammad Mokaev;Cody Durden;-0.0;0;3;9.3390008008378
0;Belal Muhammad;Vicente Luque;-0.0;0;-3;-3.3840530606377954
0;Caio Borralho;Gadzhi Omargadzhiev;-3.0;0;4;-0.1067783732725518
0;Andre Fialho;Miguel Baeza;-2.0;0;0;1.6208409481371966
0;Mayra Bueno Silva;Wu Yanan;-2.0;0;0;-4.657179818887451
0;Pat Sabatini;TJ Laramie;2.0;0;4;-6.932380541694902
0;Mounir Lazzez;Ange Loosa;3.0;0;2;-5.336180756620601
0;Devin Clark;William Knight;2.0;0;2;2.0233132781645073
0;Pannie Kianzad;Lina Lansberg;-0.0;0;1;9.738735223858122
0;Drakkar Klose;Brandon Jenkins;-3.0;0;-1;-3.5592791090850597
0;Jessica Andrade;Amanda Lemos;-3.0;10;-3;4.345058420090762
0;Claudio Puelles;Clay Guida;3.0;0;2;14.368535972675689
0;Maycee Barber;Montana De La Rosa;-2.0;0;-3;3.2553714313093356
0;Rafa Garcia;Jesse Ronson;-3.0;0;0;8.613455443985846
0;Martin Buday;Chris Barnett;7.0;0;2;5.410104245809291
0;Jordan Leavitt;Trey Ogden;-2.0;0;-1;5.546999596158717
0;Charles Jourdain;Lando Vannata;-0.0;-10;-2;3.704388180455451
0;Marc-Andre Barriault;Jordan Wright;-1.0;0;-3;-1.6317925761651506
0;Sergey Khandozhko;Dwight Grant;-0.0;0;-2;7.677091247595776
0;Sam Hughes;Istela Nunes;1.0;0;-2;-0.06844767517471269
0;Alatengheili;Kevin Croom;-6.0;0;-7;4.416244002272463
0;Tyson Pedro;Ike Villanueva;2.0;0;6;7.452582873022718
0;Aoriqileng;Cameron Else;-2.0;0;-2;6.163028672731131
0;Preston Parsons;Evan Elder;1.0;0;-1;-1.7413088564446908
0;Philipe Lins;Marcin Prachnio;-1.0;35;4;-2.907657241421795
0;Mike Jackson;Dean Barry;4.0;0;2;-7.28283263858943
0;Alexander Volkanovski;Chan Sung Jung;-1.0;0;-1;1.5387037379275412
0;Aljamain Sterling;Petr Yan;-0.0;0;4;-3.5346379460221633
0;Aljamain Sterling;Petr Yan;-0.0;0;4;-3.5346379460221633
0;Khamzat Chimaev;Gilbert Burns;4.0;0;4;7.781131713861338
0;Mackenzie Dern;Tecia Torres;3.0;0;3;3.6030856211968763
0;Mark Madsen;Vinc Pichel;-2.0;0;0;1.8343976946823002
0;Ian Garry;Darian Weeks;4.0;0;2;3.9836546951682785
0;Anthony Hernandez;Josh Fremd;-4.0;0;-1;-0.24367372362197717
0;Raquel Pennington;Aspen Ladd;1.0;0;1;-6.483363792548786
0;Mike Malott;Mickey Gall;-1.0;0;-1;-0.20808093253112658
0;Aleksei Oleinik;Jared Vanderaa;-2.0;-25;0;-14.894214118017482
0;Piera Rodriguez;Kay Hansen;1.0;0;0;-6.754416586240648
0;Julio Arce;Daniel Santos;-0.0;0;3;-5.371773547711452
